,ensembl_id,gene_symbol
17970,ENSG00000199025,MIR369
17971,ENSG00000199030,MIRLET7C
17972,ENSG00000199031,MIR371A
17973,ENSG00000199032,MIR425
17974,ENSG00000199035,MIR103A1
17975,ENSG00000199036,MIR219A1
17976,ENSG00000199038,MIR210
17977,ENSG00000199043,MIR335
17978,ENSG00000199047,MIR378A
17979,ENSG00000199051,MIR361
17980,ENSG00000199053,MIR324
17981,ENSG00000199059,MIR135B
17982,ENSG00000199065,MIR101-2
17983,ENSG00000199069,MIR323A
17984,ENSG00000199072,MIRLET7F1
17985,ENSG00000199075,MIR26A1
17986,ENSG00000199077,MIR129-2
17987,ENSG00000199080,MIR133B
17988,ENSG00000199082,MIR342
17989,ENSG00000199085,MIR148A
17990,ENSG00000199088,MIR379
17991,ENSG00000199090,MIR326
17992,ENSG00000199092,MIR410
17993,ENSG00000199094,MIR30C2
17994,ENSG00000199095,MIR372
17995,ENSG00000199102,MIR302C
17996,ENSG00000199104,MIR346
17997,ENSG00000199107,MIR409
17998,ENSG00000199109,MIR411
17999,ENSG00000199121,MIR26B
18000,ENSG00000199122,MIR148B
18001,ENSG00000199127,MIR383
18002,ENSG00000199130,MIR365A
18003,ENSG00000199132,MIR450A1
18004,ENSG00000199133,MIRLET7D
18005,ENSG00000199135,MIR101-1
18006,ENSG00000199143,MIR373
18007,ENSG00000199145,MIR302D
18008,ENSG00000199150,MIRLET7G
18009,ENSG00000199151,MIR337
18010,ENSG00000199153,MIR30D
18011,ENSG00000199156,MIR422A
18012,ENSG00000199157,MIR208A
18013,ENSG00000199158,MIR96
18014,ENSG00000199161,MIR126
18015,ENSG00000199165,MIRLET7A1
18016,ENSG00000199168,MIR374A
18017,ENSG00000199169,MIR367
18018,ENSG00000199172,MIR331
18019,ENSG00000199177,MIR31
18020,ENSG00000199179,MIRLET7I
18021,ENSG00000199196,
18022,ENSG00000199197,RN7SKP72
18023,ENSG00000199200,Y_RNA
18024,ENSG00000199201,Y_RNA
18025,ENSG00000199202,RNA5SP289
18026,ENSG00000199203,Y_RNA
18027,ENSG00000199204,Y_RNA
18028,ENSG00000199212,RNU105C
18029,ENSG00000199217,RNU6-1123P
18030,ENSG00000199218,RN7SKP184
18031,ENSG00000199219,RNU6-500P
18032,ENSG00000199220,Y_RNA
18033,ENSG00000199222,Y_RNA
18034,ENSG00000199223,Y_RNA
18035,ENSG00000199224,Y_RNA
18036,ENSG00000199226,RNU6-50P
18037,ENSG00000199231,
18038,ENSG00000199237,RNU6-834P
18039,ENSG00000199240,RNA5SP46
18040,ENSG00000199241,Y_RNA
18041,ENSG00000199245,Y_RNA
18042,ENSG00000199246,RNU6-896P
18043,ENSG00000199248,RNU6-28P
18044,ENSG00000199251,RNU6-664P
18045,ENSG00000199260,RNU6-874P
18046,ENSG00000199263,Y_RNA
18047,ENSG00000199266,SNORA60
18048,ENSG00000199272,RNU6-349P
18049,ENSG00000199273,Y_RNA
18050,ENSG00000199276,RNA5SP26
18051,ENSG00000199279,RNU6-661P
18052,ENSG00000199282,
18053,ENSG00000199283,RNU1-58P
18054,ENSG00000199285,Y_RNA
18055,ENSG00000199286,RNU6-1094P
18056,ENSG00000199289,RNU6-502P
18057,ENSG00000199290,Y_RNA
18058,ENSG00000199291,Y_RNA
18059,ENSG00000199293,SNORA21
18060,ENSG00000199295,RNU6-1312P
18061,ENSG00000199299,RNA5SP430
18062,ENSG00000199301,RNU6-208P
18063,ENSG00000199303,Y_RNA
18064,ENSG00000199306,RNU6-858P
18065,ENSG00000199308,RNU6-222P
18066,ENSG00000199311,SNORD115-34
18067,ENSG00000199313,RNU4-82P
18068,ENSG00000199315,RNA5SP347
18069,ENSG00000199318,RNA5SP52
18070,ENSG00000199319,RN7SKP25
18071,ENSG00000199321,
18072,ENSG00000199322,RNA5SP183
18073,ENSG00000199325,RNU4-39P
18074,ENSG00000199326,RNU6-1298P
18075,ENSG00000199327,RNU6-230P
18076,ENSG00000199331,Y_RNA
18077,ENSG00000199332,Y_RNA
18078,ENSG00000199335,RNU6-204P
18079,ENSG00000199347,RNU5E-1
18080,ENSG00000199348,RNU6-766P
18081,ENSG00000199349,Y_RNA
18082,ENSG00000199350,RNA5SP432
18083,ENSG00000199352,RNA5S1
18084,ENSG00000199354,RNA5SP273
18085,ENSG00000199357,Y_RNA
18086,ENSG00000199360,RNU6-1115P
18087,ENSG00000199361,RNU1-150P
18088,ENSG00000199362,Y_RNA
18089,ENSG00000199363,SNORA63E
18090,ENSG00000199364,RNA5SP327
18091,ENSG00000199366,Y_RNA
18092,ENSG00000199368,RNU6-1084P
18093,ENSG00000199370,U3
18094,ENSG00000199373,RNA5SP453
18095,ENSG00000199377,RNU5F-1
18096,ENSG00000199378,Y_RNA
18097,ENSG00000199381,RNU6-79P
18098,ENSG00000199385,RNU6-369P
18099,ENSG00000199390,SNORD114-7
18100,ENSG00000199392,
18101,ENSG00000199394,RNU6-600P
18102,ENSG00000199395,RNA5SP93
18103,ENSG00000199398,Y_RNA
18104,ENSG00000199400,RNY4P19
18105,ENSG00000199402,RNA5SP308
18106,ENSG00000199405,SNORA1B
18107,ENSG00000199407,RNA5SP301
18108,ENSG00000199409,Y_RNA
18109,ENSG00000199410,Y_RNA
18110,ENSG00000199411,SNORD62
18111,ENSG00000199415,RNA5SP370
18112,ENSG00000199420,RN7SKP170
18113,ENSG00000199422,VTRNA3-1P
18114,ENSG00000199424,Y_RNA
18115,ENSG00000199426,RNU1-108P
18116,ENSG00000199436,SNORD9
18117,ENSG00000199440,Y_RNA
18118,ENSG00000199442,Y_RNA
18119,ENSG00000199444,Y_RNA
18120,ENSG00000199446,RNU6-543P
18121,ENSG00000199448,RNU6-845P
18122,ENSG00000199450,RNA5SP276
18123,ENSG00000199454,RNA5SP388
18124,ENSG00000199455,RNA5SP191
18125,ENSG00000199458,RNU4-35P
18126,ENSG00000199459,Y_RNA
18127,ENSG00000199460,RNU6-1216P
18128,ENSG00000199461,Y_RNA
18129,ENSG00000199466,Y_RNA
18130,ENSG00000199468,RNU6-556P
18131,ENSG00000199469,RNU1-62P
18132,ENSG00000199470,
18133,ENSG00000199471,Y_RNA
18134,ENSG00000199472,Y_RNA
18135,ENSG00000199473,SNORA63
18136,ENSG00000199474,
18137,ENSG00000199475,RN7SKP104
18138,ENSG00000199476,Y_RNA
18139,ENSG00000199477,SNORA31
18140,ENSG00000199480,RNA5SP389
18141,ENSG00000199482,RNU6-633P
18142,ENSG00000199483,RNU4-15P
18143,ENSG00000199487,Y_RNA
18144,ENSG00000199488,RNU1-70P
18145,ENSG00000199489,SNORD115-25
18146,ENSG00000199490,Y_RNA
18147,ENSG00000199492,RNU6-1313P
18148,ENSG00000199497,RNU1-94P
18149,ENSG00000199506,RNU6-247P
18150,ENSG00000199508,RNA5SP110
18151,ENSG00000199509,RNA5SP477
18152,ENSG00000199512,RNU6-212P
18153,ENSG00000199514,RNU6-235P
18154,ENSG00000199515,Y_RNA
18155,ENSG00000199516,Y_RNA
18156,ENSG00000199520,RNU6-386P
18157,ENSG00000199523,RNA5SP226
18158,ENSG00000199525,RNA5SP295
18159,ENSG00000199529,RNU6-462P
18160,ENSG00000199530,Y_RNA
18161,ENSG00000199535,RNA5SP305
18162,ENSG00000199536,RNU6-315P
18163,ENSG00000199540,Y_RNA
18164,ENSG00000199545,RNA5SP195
18165,ENSG00000199546,Y_RNA
18166,ENSG00000199550,Y_RNA
18167,ENSG00000199551,RNU6-545P
18168,ENSG00000199552,SNORA63
18169,ENSG00000199556,RNA5SP361
18170,ENSG00000199562,RNU6-37P
18171,ENSG00000199564,RNA5SP502
18172,ENSG00000199565,Y_RNA
18173,ENSG00000199566,
18174,ENSG00000199567,Y_RNA
18175,ENSG00000199568,RNU5A-1
18176,ENSG00000199570,RNU6-228P
18177,ENSG00000199571,
18178,ENSG00000199572,RNA5SP174
18179,ENSG00000199574,SNORD18C
18180,ENSG00000199575,SNORD114-1
18181,ENSG00000199577,RNU6-822P
18182,ENSG00000199580,Y_RNA
18183,ENSG00000199584,Y_RNA
18184,ENSG00000199585,RNA5SP119
18185,ENSG00000199591,Y_RNA
18186,ENSG00000199592,RNA5SP321
18187,ENSG00000199593,SNORD114-14
18188,ENSG00000199594,RNU6-1301P
18189,ENSG00000199595,Y_RNA
18190,ENSG00000199598,RNU6-859P
18191,ENSG00000199601,RNU6-562P
18192,ENSG00000199603,RNU6-951P
18193,ENSG00000199605,RNY4P24
18194,ENSG00000199609,RNA5SP124
18195,ENSG00000199620,RNA5SP258
18196,ENSG00000199622,RN7SKP20
18197,ENSG00000199626,RNU6-989P
18198,ENSG00000199627,RNU6-1010P
18199,ENSG00000199629,RNU1-14P
18200,ENSG00000199630,Y_RNA
18201,ENSG00000199631,SNORD33
18202,ENSG00000199633,SNORA63
18203,ENSG00000199634,RNU4-79P
18204,ENSG00000199635,Y_RNA
18205,ENSG00000199636,Y_RNA
18206,ENSG00000199638,RNA5SP319
18207,ENSG00000199640,RN7SKP294
18208,ENSG00000199643,RNU4-90P
18209,ENSG00000199645,RNU6-1330P
18210,ENSG00000199646,RNU6-1272P
18211,ENSG00000199652,RNU1-35P
18212,ENSG00000199664,RNU6-1266P
18213,ENSG00000199666,SNORD3G
18214,ENSG00000199667,Y_RNA
18215,ENSG00000199668,Y_RNA
18216,ENSG00000199672,RNU4-21P
18217,ENSG00000199673,SNORD16
18218,ENSG00000199674,RNU6-862P
18219,ENSG00000199676,Y_RNA
18220,ENSG00000199677,Y_RNA
18221,ENSG00000199683,RN7SKP185
18222,ENSG00000199687,RNU1-38P
18223,ENSG00000199691,RN7SKP173
18224,ENSG00000199695,RNU6-1128P
18225,ENSG00000199697,RNU6-446P
18226,ENSG00000199698,Y_RNA
18227,ENSG00000199700,RNU6-223P
18228,ENSG00000199701,Y_RNA
18229,ENSG00000199702,RNU6-170P
18230,ENSG00000199705,Y_RNA
18231,ENSG00000199709,RNU4-23P
18232,ENSG00000199710,Y_RNA
18233,ENSG00000199711,Y_RNA
18234,ENSG00000199712,SNORD115-2
18235,ENSG00000199713,U8
18236,ENSG00000199715,Y_RNA
18237,ENSG00000199716,Y_RNA
18238,ENSG00000199719,RN7SKP74
18239,ENSG00000199728,RNU6-655P
18240,ENSG00000199730,RN7SKP95
18241,ENSG00000199731,RNU6-1079P
18242,ENSG00000199732,Y_RNA
18243,ENSG00000199733,RNA5SP307
18244,ENSG00000199735,RNU6-227P
18245,ENSG00000199739,RNU6-552P
18246,ENSG00000199740,Y_RNA
18247,ENSG00000199744,SNORD36A
18248,ENSG00000199751,Y_RNA
18249,ENSG00000199753,SNORD104
18250,ENSG00000199755,Y_RNA
18251,ENSG00000199756,Y_RNA
18252,ENSG00000199762,Y_RNA
18253,ENSG00000199764,Y_RNA
18254,ENSG00000199765,RNU6-363P
18255,ENSG00000199767,RNU6-78P
18256,ENSG00000199771,RNA5SP426
18257,ENSG00000199773,RNU1-76P
18258,ENSG00000199780,Y_RNA
18259,ENSG00000199781,Y_RNA
18260,ENSG00000199782,SNORD115-9
18261,ENSG00000199783,
18262,ENSG00000199784,RNU6-1287P
18263,ENSG00000199785,SNORA52
18264,ENSG00000199786,RNA5SP188
18265,ENSG00000199787,SNORA80C
18266,ENSG00000199788,RNY3P2
18267,ENSG00000199790,RNU6-836P
18268,ENSG00000199791,RNU6-451P
18269,ENSG00000199792,RNU6-1233P
18270,ENSG00000199796,RNU6-924P
18271,ENSG00000199797,Y_RNA
18272,ENSG00000199798,SNORD114-5
18273,ENSG00000199801,Y_RNA
18274,ENSG00000199803,RNU6-1159P
18275,ENSG00000199804,RNA5SP383
18276,ENSG00000199805,RNU1-134P
18277,ENSG00000199806,RNA5SP491
18278,ENSG00000199809,RNA5SP374
18279,ENSG00000199812,RNU6-428P
18280,ENSG00000199814,RNU6-1260P
18281,ENSG00000199815,
18282,ENSG00000199824,RNU6-199P
18283,ENSG00000199827,RNU6-1290P
18284,ENSG00000199831,RN7SKP291
18285,ENSG00000199832,Y_RNA
18286,ENSG00000199833,SNORD115-21
18287,ENSG00000199836,RNU1-47P
18288,ENSG00000199839,RNA5SP150
18289,ENSG00000199840,Y_RNA
18290,ENSG00000199843,RNA5SP358
18291,ENSG00000199845,RNA5SP375
18292,ENSG00000199846,RNU1-72P
18293,ENSG00000199849,RNU5F-6P
18294,ENSG00000199851,U3
18295,ENSG00000199855,RNU6-490P
18296,ENSG00000199856,U3
18297,ENSG00000199857,
18298,ENSG00000199858,RNU6-1120P
18299,ENSG00000199859,RNU6-582P
18300,ENSG00000199862,Y_RNA
18301,ENSG00000199865,RNU6-495P
18302,ENSG00000199866,Y_RNA
18303,ENSG00000199867,Y_RNA
18304,ENSG00000199872,RNU6-942P
18305,ENSG00000199874,RNA5SP452
18306,ENSG00000199875,Y_RNA
18307,ENSG00000199878,RN7SKP149
18308,ENSG00000199879,RNVU1-22
18309,ENSG00000199880,RNU6-888P
18310,ENSG00000199881,Y_RNA
18311,ENSG00000199883,RN7SKP90
18312,ENSG00000199884,Y_RNA
18313,ENSG00000199885,RNU6-330P
18314,ENSG00000199886,RNU6-249P
18315,ENSG00000199890,Y_RNA
18316,ENSG00000199892,RNU1-17P
18317,ENSG00000199894,
18318,ENSG00000199895,Y_RNA
18319,ENSG00000199899,Y_RNA
18320,ENSG00000199901,Y_RNA
18321,ENSG00000199903,RNU6-1273P
18322,ENSG00000199905,RNU6-492P
18323,ENSG00000199906,RNU5B-2P
18324,ENSG00000199911,Y_RNA
18325,ENSG00000199912,Y_RNA
18326,ENSG00000199914,SNORD114-16
18327,ENSG00000199920,RNU4-44P
18328,ENSG00000199921,RNU6-161P
18329,ENSG00000199924,RNU6-1252P
18330,ENSG00000199927,
18331,ENSG00000199929,RNA5SP405
18332,ENSG00000199932,RNU1-18P
18333,ENSG00000199933,RNY1P16
18334,ENSG00000199934,SNORD81
18335,ENSG00000199936,Y_RNA
18336,ENSG00000199938,Y_RNA
18337,ENSG00000199940,RN7SKP75
18338,ENSG00000199942,SNORD114-19
18339,ENSG00000199944,RNU6-653P
18340,ENSG00000199949,Y_RNA
18341,ENSG00000199953,RNA5SP443
18342,ENSG00000199959,
18343,ENSG00000199960,SNORD115-14
18344,ENSG00000199961,SNORD1B
18345,ENSG00000199962,Y_RNA
18346,ENSG00000199963,RNU6-605P
18347,ENSG00000199964,Y_RNA
18348,ENSG00000199970,SNORD115-3
18349,ENSG00000199971,RNU6-797P
18350,ENSG00000199975,RN7SKP243
18351,ENSG00000199977,SNORA73
18352,ENSG00000199979,Y_RNA
18353,ENSG00000199985,RNA5SP264
18354,ENSG00000199986,RNU6-486P
18355,ENSG00000199990,VTRNA1-1
18356,ENSG00000199994,RNA5SP145
18357,ENSG00000200003,RNU6-986P
18358,ENSG00000200008,Y_RNA
18359,ENSG00000200011,Y_RNA
18360,ENSG00000200013,RNU6-623P
18361,ENSG00000200021,RNA5SP448
18362,ENSG00000200024,Y_RNA
18363,ENSG00000200026,U8
18364,ENSG00000200028,RNA5SP98
18365,ENSG00000200029,RNU6-642P
18366,ENSG00000200033,RNU6-403P
18367,ENSG00000200034,RNU4-73P
18368,ENSG00000200036,RNA5SP65
18369,ENSG00000200040,Y_RNA
18370,ENSG00000200041,Y_RNA
18371,ENSG00000200047,RN7SKP115
18372,ENSG00000200048,RNU6-812P
18373,ENSG00000200049,Y_RNA
18374,ENSG00000200051,
18375,ENSG00000200052,Y_RNA
18376,ENSG00000200057,RN7SKP63
18377,ENSG00000200058,RNA5SP218
18378,ENSG00000200059,Y_RNA
18379,ENSG00000200060,Y_RNA
18380,ENSG00000200062,RNU4-58P
18381,ENSG00000200063,
18382,ENSG00000200064,RNY4P9
18383,ENSG00000200065,Y_RNA
18384,ENSG00000200070,RNU4-80P
18385,ENSG00000200072,
18386,ENSG00000200075,
18387,ENSG00000200079,RNA5SP326
18388,ENSG00000200084,SNORD68
18389,ENSG00000200085,Y_RNA
18390,ENSG00000200086,RNU6-433P
18391,ENSG00000200087,SNORA73B
18392,ENSG00000200089,SNORD114-31
18393,ENSG00000200090,Y_RNA
18394,ENSG00000200091,RN7SKP163
18395,ENSG00000200095,RNU6-181P
18396,ENSG00000200097,RNU6-1167P
18397,ENSG00000200101,RNU6-508P
18398,ENSG00000200102,RNU6-252P
18399,ENSG00000200105,RNU6-251P
18400,ENSG00000200106,RNU6-984P
18401,ENSG00000200107,RNU6-1249P
18402,ENSG00000200108,RNU6-774P
18403,ENSG00000200112,
18404,ENSG00000200113,
18405,ENSG00000200114,RNA5SP123
18406,ENSG00000200118,Y_RNA
18407,ENSG00000200120,Y_RNA
18408,ENSG00000200121,Y_RNA
18409,ENSG00000200131,RN7SKP77
18410,ENSG00000200132,RNU6-1021P
18411,ENSG00000200135,Y_RNA
18412,ENSG00000200138,RNY1P10
18413,ENSG00000200139,RNU6-778P
18414,ENSG00000200142,Y_RNA
18415,ENSG00000200146,RNU6-544P
18416,ENSG00000200150,
18417,ENSG00000200151,RN7SKP231
18418,ENSG00000200152,RNU6-216P
18419,ENSG00000200153,RNU6-23P
18420,ENSG00000200156,RNU5B-1
18421,ENSG00000200161,RN7SKP145
18422,ENSG00000200162,Y_RNA
18423,ENSG00000200164,Y_RNA
18424,ENSG00000200168,RNA5SP350
18425,ENSG00000200169,RNU5D-1
18426,ENSG00000200170,Y_RNA
18427,ENSG00000200171,Y_RNA
18428,ENSG00000200174,Y_RNA
18429,ENSG00000200175,RNU6-1309P
18430,ENSG00000200176,RNU1-19P
18431,ENSG00000200179,Y_RNA
18432,ENSG00000200183,RNU6-238P
18433,ENSG00000200184,RNU1-20P
18434,ENSG00000200189,RNU6-832P
18435,ENSG00000200191,U8
18436,ENSG00000200197,RNU1-21P
18437,ENSG00000200198,RN7SKP211
18438,ENSG00000200201,Y_RNA
18439,ENSG00000200204,RNU1-22P
18440,ENSG00000200206,
18441,ENSG00000200208,Y_RNA
18442,ENSG00000200209,Y_RNA
18443,ENSG00000200211,RNY4P27
18444,ENSG00000200213,RNU6-992P
18445,ENSG00000200215,SNORD113-6
18446,ENSG00000200216,RNU6-745P
18447,ENSG00000200217,RNU6-839P
18448,ENSG00000200218,RNU6-697P
18449,ENSG00000200220,RNU6-179P
18450,ENSG00000200222,U3
18451,ENSG00000200224,RNU6-626P
18452,ENSG00000200225,RNA5SP382
18453,ENSG00000200227,RNA5SP197
18454,ENSG00000200231,RNU1-23P
18455,ENSG00000200235,
18456,ENSG00000200237,SNORA70
18457,ENSG00000200238,RNA5SP133
18458,ENSG00000200241,Y_RNA
18459,ENSG00000200243,RN7SKP79
18460,ENSG00000200246,RNA5SP263
18461,ENSG00000200247,RNU6-254P
18462,ENSG00000200248,RNA5SP214
18463,ENSG00000200250,RNU6-1147P
18464,ENSG00000200252,Y_RNA
18465,ENSG00000200253,RNU6-529P
18466,ENSG00000200254,RNU6-536P
18467,ENSG00000200256,Y_RNA
18468,ENSG00000200257,RNU6-97P
18469,ENSG00000200259,SNORD35A
18470,ENSG00000200261,Y_RNA
18471,ENSG00000200262,Y_RNA
18472,ENSG00000200267,RNU6-66P
18473,ENSG00000200269,RNU6-838P
18474,ENSG00000200274,RNU4-32P
18475,ENSG00000200275,RNA5SP199
18476,ENSG00000200278,RNA5SP352
18477,ENSG00000200279,SNORD114-10
18478,ENSG00000200281,RNU6-624P
18479,ENSG00000200283,Y_RNA
18480,ENSG00000200287,Y_RNA
18481,ENSG00000200288,
18482,ENSG00000200291,Y_RNA
18483,ENSG00000200293,RNA5SP393
18484,ENSG00000200294,
18485,ENSG00000200295,RNU6-527P
18486,ENSG00000200296,RNU1-83P
18487,ENSG00000200298,Y_RNA
18488,ENSG00000200301,RNA5SP483
18489,ENSG00000200303,RNU6-940P
18490,ENSG00000200304,RNU6-1255P
18491,ENSG00000200305,Y_RNA
18492,ENSG00000200309,Y_RNA
18493,ENSG00000200310,RNA5SP215
18494,ENSG00000200312,RN7SKP255
18495,ENSG00000200313,RNA5-8SP7
18496,ENSG00000200314,Y_RNA
18497,ENSG00000200318,SNORD3P1
18498,ENSG00000200320,SNORA63
18499,ENSG00000200325,Y_RNA
18500,ENSG00000200326,RNA5SP391
18501,ENSG00000200327,RNA5SP62
18502,ENSG00000200331,RNU6-183P
18503,ENSG00000200332,Y_RNA
18504,ENSG00000200334,Y_RNA
18505,ENSG00000200338,RNU1-49P
18506,ENSG00000200340,RNU1-105P
18507,ENSG00000200344,Y_RNA
18508,ENSG00000200345,RNU6-485P
18509,ENSG00000200350,RNU6-1285P
18510,ENSG00000200351,Y_RNA
18511,ENSG00000200354,SNORA71D
18512,ENSG00000200355,SNORA72
18513,ENSG00000200356,RNU6-833P
18514,ENSG00000200360,RNU6-792P
18515,ENSG00000200361,Y_RNA
18516,ENSG00000200366,RNU6-511P
18517,ENSG00000200367,SNORD113-8
18518,ENSG00000200369,RNU6-666P
18519,ENSG00000200372,RNU5E-8P
18520,ENSG00000200376,RNU5E-10P
18521,ENSG00000200377,
18522,ENSG00000200378,RNU5B-4P
18523,ENSG00000200379,RN7SKP45
18524,ENSG00000200385,
18525,ENSG00000200388,RNU6-618P
18526,ENSG00000200389,RNU6-509P
18527,ENSG00000200390,Y_RNA
18528,ENSG00000200391,Y_RNA
18529,ENSG00000200393,RNU6-698P
18530,ENSG00000200394,SNORA38B
18531,ENSG00000200397,Y_RNA
18532,ENSG00000200398,SNORD115-24
18533,ENSG00000200403,RNU6-1099P
18534,ENSG00000200406,SNORD114-23
18535,ENSG00000200407,RNU6-1169P
18536,ENSG00000200408,RNA5SP74
18537,ENSG00000200411,RNA5SP346
18538,ENSG00000200413,SNORD114-26
18539,ENSG00000200418,SNORA63B
18540,ENSG00000200419,Y_RNA
18541,ENSG00000200421,Y_RNA
18542,ENSG00000200422,
18543,ENSG00000200424,RNU6-1155P
18544,ENSG00000200427,Y_RNA
18545,ENSG00000200428,Y_RNA
18546,ENSG00000200431,RNU4-81P
18547,ENSG00000200432,Y_RNA
18548,ENSG00000200434,RNA5-8SP2
18549,ENSG00000200436,Y_RNA
18550,ENSG00000200437,RNU6-799P
18551,ENSG00000200443,RNU6-1066P
18552,ENSG00000200444,RNU6-1339P
18553,ENSG00000200446,RNU6-1085P
18554,ENSG00000200448,Y_RNA
18555,ENSG00000200455,RNU6-1112P
18556,ENSG00000200456,RNU6-1097P
18557,ENSG00000200462,RNU6-727P
18558,ENSG00000200463,SNORD118
18559,ENSG00000200468,RNA5SP403
18560,ENSG00000200469,RNU6-112P
18561,ENSG00000200471,RNU6-1125P
18562,ENSG00000200472,RN7SKP44
18563,ENSG00000200473,RNA5SP507
18564,ENSG00000200475,RN7SKP162
18565,ENSG00000200478,SNORD115-41
18566,ENSG00000200480,SNORD114-28
18567,ENSG00000200483,RNU6-1017P
18568,ENSG00000200484,RNU6-1244P
18569,ENSG00000200485,Y_RNA
18570,ENSG00000200486,SNORD115-11
18571,ENSG00000200487,RNA5SP322
18572,ENSG00000200488,RN7SKP203
18573,ENSG00000200492,U3
18574,ENSG00000200494,Y_RNA
18575,ENSG00000200495,RNU6-1205P
18576,ENSG00000200496,U8
18577,ENSG00000200502,Y_RNA
18578,ENSG00000200503,SNORD115-5
18579,ENSG00000200506,Y_RNA
18580,ENSG00000200508,Y_RNA
18581,ENSG00000200516,RNA5SP378
18582,ENSG00000200520,RNU6-1214P
18583,ENSG00000200521,Y_RNA
18584,ENSG00000200522,RNU6-957P
18585,ENSG00000200525,RNU6-1209P
18586,ENSG00000200526,RNY4P14
18587,ENSG00000200527,RNA5SP457
18588,ENSG00000200528,RNU6-1331P
18589,ENSG00000200530,SNORD35B
18590,ENSG00000200534,SNORA33
18591,ENSG00000200536,
18592,ENSG00000200537,RNY4P6
18593,ENSG00000200538,U3
18594,ENSG00000200544,Y_RNA
18595,ENSG00000200545,U3
18596,ENSG00000200547,Y_RNA
18597,ENSG00000200550,RNU6-137P
18598,ENSG00000200553,Y_RNA
18599,ENSG00000200554,RNU6-1020P
18600,ENSG00000200555,RNU6-525P
18601,ENSG00000200556,RNU6-103P
18602,ENSG00000200558,RNA5SP429
18603,ENSG00000200560,RNU6-288P
18604,ENSG00000200563,RNU6-640P
18605,ENSG00000200564,SNORD115-39
18606,ENSG00000200566,RNU5F-7P
18607,ENSG00000200570,RNU6-829P
18608,ENSG00000200571,RNU6-1284P
18609,ENSG00000200572,Y_RNA
18610,ENSG00000200575,RNU6-414P
18611,ENSG00000200579,Y_RNA
18612,ENSG00000200587,RNA5SP514
18613,ENSG00000200591,Y_RNA
18614,ENSG00000200593,SNORD115-33
18615,ENSG00000200594,RNU6-824P
18616,ENSG00000200597,RNVU1-33
18617,ENSG00000200600,Y_RNA
18618,ENSG00000200601,RNA5SP50
18619,ENSG00000200605,Y_RNA
18620,ENSG00000200608,SNORD114-11
18621,ENSG00000200610,Y_RNA
18622,ENSG00000200612,SNORD114-25
18623,ENSG00000200613,RNA5SP349
18624,ENSG00000200615,Y_RNA
18625,ENSG00000200616,Y_RNA
18626,ENSG00000200619,RNA5SP447
18627,ENSG00000200620,
18628,ENSG00000200622,RNU6-1059P
18629,ENSG00000200623,SNORD18A
18630,ENSG00000200626,RNA5SP325
18631,ENSG00000200629,RNY1P11
18632,ENSG00000200630,Y_RNA
18633,ENSG00000200632,SNORD113-7
18634,ENSG00000200635,Y_RNA
18635,ENSG00000200636,SNORD114-27
18636,ENSG00000200637,RNU5F-3P
18637,ENSG00000200638,SNORD115-37
18638,ENSG00000200645,RNU6-1210P
18639,ENSG00000200646,Y_RNA
18640,ENSG00000200648,RNU6-226P
18641,ENSG00000200650,RNA5SP114
18642,ENSG00000200651,Y_RNA
18643,ENSG00000200652,
18644,ENSG00000200653,RNU4-92P
18645,ENSG00000200656,SNORA5B
18646,ENSG00000200661,SNORD116-10
18647,ENSG00000200664,Y_RNA
18648,ENSG00000200665,RNU6-1188P
18649,ENSG00000200670,RNU6-912P
18650,ENSG00000200673,RN7SKP174
18651,ENSG00000200674,RN7SKP160
18652,ENSG00000200677,SNORD18
18653,ENSG00000200680,SNORD115-4
18654,ENSG00000200681,RNU6-263P
18655,ENSG00000200683,RNU6-379P
18656,ENSG00000200685,Y_RNA
18657,ENSG00000200686,RNY3P3
18658,ENSG00000200687,RNA5SP335
18659,ENSG00000200688,Y_RNA
18660,ENSG00000200693,U3
18661,ENSG00000200701,RNU6-674P
18662,ENSG00000200702,Y_RNA
18663,ENSG00000200703,RNU6-873P
18664,ENSG00000200706,
18665,ENSG00000200708,RN7SKP93
18666,ENSG00000200709,RNA5SP27
18667,ENSG00000200711,RNA5SP28
18668,ENSG00000200713,RNU6-682P
18669,ENSG00000200714,Y_RNA
18670,ENSG00000200718,RN7SKP103
18671,ENSG00000200719,RNA5SP260
18672,ENSG00000200720,RNU6-931P
18673,ENSG00000200726,SNORD115-8
18674,ENSG00000200728,RNU6-271P
18675,ENSG00000200731,RNU1-124P
18676,ENSG00000200732,RNU6-194P
18677,ENSG00000200733,
18678,ENSG00000200737,Y_RNA
18679,ENSG00000200738,RNA5SP472
18680,ENSG00000200741,RNA5SP161
18681,ENSG00000200742,Y_RNA
18682,ENSG00000200745,RNU1-31P
18683,ENSG00000200750,Y_RNA
18684,ENSG00000200752,Y_RNA
18685,ENSG00000200753,
18686,ENSG00000200754,Y_RNA
18687,ENSG00000200755,RNA5SP68
18688,ENSG00000200756,RNU6-236P
18689,ENSG00000200757,SNORD115-16
18690,ENSG00000200759,RNU6-884P
18691,ENSG00000200761,RN7SKP113
18692,ENSG00000200763,RNU6-961P
18693,ENSG00000200764,Y_RNA
18694,ENSG00000200769,Y_RNA
18695,ENSG00000200774,RNU6-478P
18696,ENSG00000200779,RNU6-105P
18697,ENSG00000200783,RN7SKP180
18698,ENSG00000200785,SNORD8
